time,facility,tier,date,g1,g1_label,g2,g2_label,g3,g3_label,tot_infractions,tot_g_infractions,orig_shu_days
2045,Elmira,3,2022-04-07,100.11,ASSAULT ON STAFF,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,4,4,120
1357,Five Points,3,2022-04-07,102.10,THREATS,106.10,DIRECT ORDER,104.13,CREATE DISTURB,6,6,90
1010,Great Meadow,3,2022-04-07,113.10,WEAPON,113.11,ALTERED ITEM,,,2,2,163
0815,Great Meadow,3,2022-04-07,113.10,WEAPON,100.13,FIGHTING,104.11,VIOLENT CONDUCT,8,8,270
1845,Great Meadow,3,2022-04-07,102.10,THREATS,104.11,VIOLENT CONDUCT,104.13,CREATE DISTURB,3,3,20
1310,Green Haven,3,2022-04-07,113.10,WEAPON,114.10,SMUGGLING,,,3,2,124
2100,Groveland,3,2022-04-07,101.10,SEX OFFENSE,,,,,1,1,30
0620,Marcy,3,2022-04-07,100.11,ASSAULT ON STAFF,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,6,6,59
1205,Mohawk,3,2022-04-07,100.10,ASSAULT ON INMATE,100.13,FIGHTING,104.11,VIOLENT CONDUCT,3,3,60
1205,Mohawk,3,2022-04-07,100.10,ASSAULT ON INMATE,100.13,FIGHTING,104.11,VIOLENT CONDUCT,3,3,120
1055,Riverview,3,2022-04-07,100.11,ASSAULT ON STAFF,104.11,VIOLENT CONDUCT,114.10,SMUGGLING,5,4,150
0939,Ulster,3,2022-04-07,114.10,SMUGGLING,113.23,CONTRABAND,103.20,SOLICITING,4,4,60
1930,Ulster,3,2022-04-07,114.10,SMUGGLING,113.23,CONTRABAND,,,2,2,3
1300,Upstate,3,2022-04-07,102.10,THREATS,104.12,DEMONSTRATION,106.10,DIRECT ORDER,5,5,124
1416,Attica,3,2022-04-08,113.10,WEAPON,114.10,SMUGGLING,,,2,2,179
0940,Attica,3,2022-04-08,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,4,4,90
2140,Attica,3,2022-04-08,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,4,4,30
0940,Attica,3,2022-04-08,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,5,4,95
2130,Attica,3,2022-04-08,100.10,ASSAULT ON INMATE,100.11,ASSAULT ON STAFF,100.13,FIGHTING,6,6,59
0940,Attica,3,2022-04-08,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,5,5,59
1600,Bare Hill,3,2022-04-08,114.10,SMUGGLING,115.10,SEARCH/FRISK,106.10,DIRECT ORDER,4,4,120
1235,Cayuga,3,2022-04-08,102.10,THREATS,104.11,VIOLENT CONDUCT,107.11,HARASSMENT,7,6,45
2030,Clinton,3,2022-04-08,101.10,SEX OFFENSE,101.22,STALKING,107.11,HARASSMENT,3,3,60
1800,Clinton,3,2022-04-08,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,5,3,90
1200,Clinton,3,2022-04-08,114.10,SMUGGLING,113.33,DRUG POSSES,,,2,2,90
1800,Clinton,3,2022-04-08,113.10,WEAPON,100.13,FIGHTING,104.11,VIOLENT CONDUCT,7,7,270
1800,Clinton,3,2022-04-08,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,5,3,90
1800,Clinton,3,2022-04-08,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,5,3,90
1800,Clinton,3,2022-04-08,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,5,3,90
1800,Clinton,3,2022-04-08,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,5,5,90
1800,Clinton,3,2022-04-08,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,5,5,100
0830,Coxsackie,3,2022-04-08,113.10,WEAPON,,,,,1,1,270
1440,Eastern,3,2022-04-08,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,4,4,180
0700,Elmira,3,2022-04-08,100.10,ASSAULT ON INMATE,113.10,WEAPON,100.13,FIGHTING,6,5,120
1200,Fishkill,3,2022-04-08,114.10,SMUGGLING,113.33,DRUG POSSES,,,2,2,30
1415,Five Points,3,2022-04-08,113.10,WEAPON,100.13,FIGHTING,104.11,VIOLENT CONDUCT,5,4,180
1415,Five Points,3,2022-04-08,104.11,VIOLENT CONDUCT,,,,,4,1,30
0840,Gouverneur,3,2022-04-08,104.11,VIOLENT CONDUCT,104.13,CREATE DISTURB,116.10,LOSS/DAMAGE PROP,3,3,30
1748,Great Meadow,3,2022-04-08,113.10,WEAPON,114.10,SMUGGLING,106.10,DIRECT ORDER,6,5,200
2045,Great Meadow,3,2022-04-08,113.10,WEAPON,114.10,SMUGGLING,113.23,CONTRABAND,4,4,185
1155,Greene,3,2022-04-08,102.10,THREATS,106.10,DIRECT ORDER,109.12,MOVEMENT VIO,4,3,90
1156,Greene,3,2022-04-08,102.10,THREATS,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,4,4,210
1455,Groveland,3,2022-04-08,106.10,DIRECT ORDER,107.10,INTERFERENCE,109.12,MOVEMENT VIO,3,3,47
1302,Mohawk,3,2022-04-08,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,3,3,60
0935,Mohawk,3,2022-04-08,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,107.10,INTERFERENCE,4,4,30
1626,Orleans,3,2022-04-08,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,4,4,15
1100,Orleans,3,2022-04-08,114.10,SMUGGLING,113.23,CONTRABAND,,,3,2,45
1645,Orleans,3,2022-04-08,100.13,FIGHTING,104.11,VIOLENT CONDUCT,,,2,2,11
1626,Orleans,3,2022-04-08,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,4,4,15
0715,Orleans,3,2022-04-08,102.10,THREATS,106.10,DIRECT ORDER,107.10,INTERFERENCE,5,5,90
0742,Shawangunk,3,2022-04-08,100.11,ASSAULT ON STAFF,102.10,THREATS,104.11,VIOLENT CONDUCT,5,5,160
1220,Shawangunk,3,2022-04-08,113.10,WEAPON,100.13,FIGHTING,,,4,2,120
1235,Sullivan,3,2022-04-08,100.11,ASSAULT ON STAFF,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,3,3,365
1530,Sullivan,3,2022-04-08,118.22,UNHYGIENIC ACT,102.10,THREATS,104.11,VIOLENT CONDUCT,8,7,120
1700,Wende,3,2022-04-08,102.10,THREATS,104.11,VIOLENT CONDUCT,105.13,GANGS,8,7,86
1116,Wyoming,3,2022-04-08,113.33,DRUG POSSES,113.23,CONTRABAND,,,2,2,60
0744,Wyoming,3,2022-04-08,114.10,SMUGGLING,113.34,DRUG USE,113.23,CONTRABAND,5,4,90
1632,Attica,3,2022-04-09,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,4,4,64
1632,Attica,3,2022-04-09,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,4,4,29
1145,Auburn,3,2022-04-09,104.11,VIOLENT CONDUCT,115.10,SEARCH/FRISK,106.10,DIRECT ORDER,6,6,102
1540,Auburn,3,2022-04-09,113.10,WEAPON,114.10,SMUGGLING,113.11,ALTERED ITEM,3,3,365
0800,Auburn,3,2022-04-09,113.10,WEAPON,100.13,FIGHTING,104.11,VIOLENT CONDUCT,6,6,365
0910,Clinton,3,2022-04-09,100.13,FIGHTING,106.10,DIRECT ORDER,,,3,2,60
0910,Clinton,3,2022-04-09,100.13,FIGHTING,106.10,DIRECT ORDER,104.13,CREATE DISTURB,3,3,90
0910,Clinton,3,2022-04-09,100.10,ASSAULT ON INMATE,100.13,FIGHTING,106.10,DIRECT ORDER,5,3,124
1930,Collins,3,2022-04-09,102.10,THREATS,180.10,FACIL VISITING,104.13,CREATE DISTURB,4,3,15
0845,Elmira,3,2022-04-09,100.13,FIGHTING,104.11,VIOLENT CONDUCT,104.13,CREATE DISTURB,3,3,60
1924,Elmira,3,2022-04-09,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,4,4,60
1625,Five Points,3,2022-04-09,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,4,4,90
0810,Great Meadow,3,2022-04-09,100.11,ASSAULT ON STAFF,102.10,THREATS,104.11,VIOLENT CONDUCT,6,6,365
1400,Great Meadow,3,2022-04-09,102.10,THREATS,,,,,2,1,34
1510,Great Meadow,3,2022-04-09,100.10,ASSAULT ON INMATE,100.13,FIGHTING,104.11,VIOLENT CONDUCT,5,3,180
1112,Great Meadow,3,2022-04-09,100.11,ASSAULT ON STAFF,118.22,UNHYGIENIC ACT,107.10,INTERFERENCE,4,4,365
1430,Great Meadow,3,2022-04-09,100.10,ASSAULT ON INMATE,100.13,FIGHTING,104.11,VIOLENT CONDUCT,4,4,200
1145,Greene,3,2022-04-09,106.10,DIRECT ORDER,107.10,INTERFERENCE,109.12,MOVEMENT VIO,3,3,60
1320,Groveland,3,2022-04-09,100.10,ASSAULT ON INMATE,104.11,VIOLENT CONDUCT,104.13,CREATE DISTURB,4,4,50
1320,Groveland,3,2022-04-09,100.10,ASSAULT ON INMATE,113.10,WEAPON,104.11,VIOLENT CONDUCT,6,6,119
1915,Marcy,3,2022-04-09,100.11,ASSAULT ON STAFF,118.22,UNHYGIENIC ACT,104.11,VIOLENT CONDUCT,7,7,120
0730,Orleans,3,2022-04-09,114.10,SMUGGLING,113.23,CONTRABAND,,,2,2,15
0901,Riverview,3,2022-04-09,100.11,ASSAULT ON STAFF,104.11,VIOLENT CONDUCT,115.10,SEARCH/FRISK,7,5,120
0905,Sing Sing,3,2022-04-09,113.10,WEAPON,113.23,CONTRABAND,,,3,2,210
0905,Sing Sing,3,2022-04-09,114.10,SMUGGLING,113.23,CONTRABAND,,,2,2,60
1646,Upstate,3,2022-04-09,106.10,DIRECT ORDER,107.10,INTERFERENCE,112.22,OBSTRUCT VISIB,3,3,60
1130,Upstate,3,2022-04-09,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,5,5,90
1130,Upstate,3,2022-04-09,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,5,5,90
1815,Upstate,3,2022-04-09,106.10,DIRECT ORDER,116.13,VANDAL/STEALING,107.10,INTERFERENCE,3,3,30
1845,Wende,3,2022-04-09,102.10,THREATS,104.11,VIOLENT CONDUCT,104.13,CREATE DISTURB,4,3,45
0550,Wyoming,3,2022-04-09,100.10,ASSAULT ON INMATE,113.10,WEAPON,100.13,FIGHTING,7,6,270
1030,Wyoming,3,2022-04-09,100.13,FIGHTING,,,,,3,1,15
1030,Wyoming,3,2022-04-09,100.13,FIGHTING,104.11,VIOLENT CONDUCT,,,3,2,119
1025,Wyoming,3,2022-04-09,100.10,ASSAULT ON INMATE,100.13,FIGHTING,104.11,VIOLENT CONDUCT,5,5,179
0550,Wyoming,3,2022-04-09,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,4,4,29
1500,Wyoming,3,2022-04-09,105.13,GANGS,,,,,1,1,30
0745,Clinton,3,2022-04-10,113.10,WEAPON,113.23,CONTRABAND,,,2,2,180
1525,Clinton,3,2022-04-10,104.11,VIOLENT CONDUCT,115.10,SEARCH/FRISK,106.10,DIRECT ORDER,8,7,15
1920,Five Points,3,2022-04-10,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,5,5,120
1920,Five Points,3,2022-04-10,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,5,5,120
1427,Great Meadow,3,2022-04-10,113.10,WEAPON,100.13,FIGHTING,114.10,SMUGGLING,7,5,210
1427,Great Meadow,3,2022-04-10,100.10,ASSAULT ON INMATE,100.13,FIGHTING,104.11,VIOLENT CONDUCT,5,5,120
1330,Great Meadow,3,2022-04-10,113.10,WEAPON,114.10,SMUGGLING,113.23,CONTRABAND,3,3,210
1445,Great Meadow,3,2022-04-10,113.10,WEAPON,104.13,CREATE DISTURB,,,6,2,150
0900,Mohawk,3,2022-04-10,113.10,WEAPON,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,3,3,270
1745,Shawangunk,3,2022-04-10,113.10,WEAPON,,,,,1,1,180
0823,Sullivan,3,2022-04-10,100.11,ASSAULT ON STAFF,113.10,WEAPON,102.10,THREATS,5,5,180
1822,Washington,3,2022-04-10,100.10,ASSAULT ON INMATE,113.10,WEAPON,100.13,FIGHTING,7,5,123
1822,Washington,3,2022-04-10,100.10,ASSAULT ON INMATE,100.13,FIGHTING,104.11,VIOLENT CONDUCT,6,3,60
2225,Woodbourne,3,2022-04-10,100.10,ASSAULT ON INMATE,100.13,FIGHTING,104.11,VIOLENT CONDUCT,5,5,90
2225,Woodbourne,3,2022-04-10,100.10,ASSAULT ON INMATE,100.13,FIGHTING,104.11,VIOLENT CONDUCT,5,5,99
2305,Wyoming,3,2022-04-10,113.10,WEAPON,113.23,CONTRABAND,,,3,2,60
0845,Wyoming,3,2022-04-10,102.10,THREATS,106.10,DIRECT ORDER,107.10,INTERFERENCE,4,4,119
0830,Auburn,3,2022-04-11,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,4,4,90
0945,Cape Vincent,3,2022-04-11,102.10,THREATS,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,5,5,60
1530,Coxsackie,3,2022-04-11,101.22,STALKING,102.10,THREATS,,,6,2,45
1330,Coxsackie,3,2022-04-11,101.20,LEWD CONDUCT,104.13,CREATE DISTURB,,,2,2,45
1745,Coxsackie,3,2022-04-11,113.10,WEAPON,113.11,ALTERED ITEM,,,3,2,120
1930,Elmira,3,2022-04-11,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,5,5,120
1052,Gouverneur,3,2022-04-11,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,3,3,90
1052,Gouverneur,3,2022-04-11,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,3,3,100
0955,Gouverneur,3,2022-04-11,113.10,WEAPON,,,,,1,1,90
1825,Gouverneur,3,2022-04-11,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,3,3,20
1825,Gouverneur,3,2022-04-11,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,3,3,45
1315,Great Meadow,3,2022-04-11,106.10,DIRECT ORDER,101.20,LEWD CONDUCT,,,2,2,120
1205,Great Meadow,3,2022-04-11,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,3,3,60
1205,Great Meadow,3,2022-04-11,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,3,3,30
0955,Great Meadow,3,2022-04-11,100.11,ASSAULT ON STAFF,118.22,UNHYGIENIC ACT,106.10,DIRECT ORDER,5,5,90
0930,Great Meadow,3,2022-04-11,101.20,LEWD CONDUCT,107.10,INTERFERENCE,104.13,CREATE DISTURB,3,3,45
1945,Great Meadow,3,2022-04-11,118.22,UNHYGIENIC ACT,107.10,INTERFERENCE,104.13,CREATE DISTURB,5,3,60
1805,Greene,3,2022-04-11,113.10,WEAPON,113.23,CONTRABAND,113.11,ALTERED ITEM,3,3,80
2158,Greene,3,2022-04-11,100.10,ASSAULT ON INMATE,113.10,WEAPON,100.13,FIGHTING,6,6,100
0230,Groveland,3,2022-04-11,102.10,THREATS,107.11,HARASSMENT,109.12,MOVEMENT VIO,5,5,60
0800,Lakeview,3,2022-04-11,118.22,UNHYGIENIC ACT,114.10,SMUGGLING,115.10,SEARCH/FRISK,5,5,90
2015,Marcy,3,2022-04-11,104.11,VIOLENT CONDUCT,115.10,SEARCH/FRISK,106.10,DIRECT ORDER,6,6,30
2015,Mid-State,3,2022-04-11,113.10,WEAPON,114.10,SMUGGLING,113.23,CONTRABAND,4,3,75
1420,Mid-State,3,2022-04-11,113.10,WEAPON,113.11,ALTERED ITEM,,,2,2,90
1915,Mid-State,3,2022-04-11,100.10,ASSAULT ON INMATE,100.13,FIGHTING,104.11,VIOLENT CONDUCT,6,5,119
1915,Mid-State,3,2022-04-11,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,4,4,10
2010,Mohawk,3,2022-04-11,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,4,4,45
2010,Mohawk,3,2022-04-11,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,4,4,30
1655,Upstate,3,2022-04-11,100.11,ASSAULT ON STAFF,104.11,VIOLENT CONDUCT,104.13,CREATE DISTURB,4,3,60
1055,Woodbourne,3,2022-04-11,100.11,ASSAULT ON STAFF,102.10,THREATS,107.10,INTERFERENCE,4,3,120
1135,Woodbourne,3,2022-04-11,100.11,ASSAULT ON STAFF,104.11,VIOLENT CONDUCT,107.10,INTERFERENCE,4,3,180
1425,Albion,3,2022-04-12,102.10,THREATS,106.10,DIRECT ORDER,104.13,CREATE DISTURB,5,4,14
1025,Auburn,3,2022-04-12,104.11,VIOLENT CONDUCT,115.10,SEARCH/FRISK,106.10,DIRECT ORDER,6,5,90
0900,Auburn,3,2022-04-12,113.23,CONTRABAND,,,,,2,1,1
2136,Bare Hill,3,2022-04-12,100.13,FIGHTING,104.11,VIOLENT CONDUCT,,,5,2,90
0915,Cape Vincent,3,2022-04-12,113.10,WEAPON,113.23,CONTRABAND,113.11,ALTERED ITEM,3,3,180
0825,Cape Vincent,3,2022-04-12,113.10,WEAPON,113.23,CONTRABAND,113.11,ALTERED ITEM,4,3,90
1045,Clinton,3,2022-04-12,100.13,FIGHTING,104.11,VIOLENT CONDUCT,,,2,2,45
1730,Clinton,3,2022-04-12,102.10,THREATS,107.10,INTERFERENCE,107.11,HARASSMENT,3,3,45
1810,Clinton,3,2022-04-12,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,4,4,60
0910,Collins,3,2022-04-12,106.10,DIRECT ORDER,107.10,INTERFERENCE,109.12,MOVEMENT VIO,3,3,60
0910,Collins,3,2022-04-12,106.10,DIRECT ORDER,107.10,INTERFERENCE,109.12,MOVEMENT VIO,3,3,15
1530,Coxsackie,3,2022-04-12,104.12,DEMONSTRATION,106.10,DIRECT ORDER,109.12,MOVEMENT VIO,4,3,45
1530,Coxsackie,3,2022-04-12,104.12,DEMONSTRATION,106.10,DIRECT ORDER,109.12,MOVEMENT VIO,4,3,45
1530,Coxsackie,3,2022-04-12,104.12,DEMONSTRATION,106.10,DIRECT ORDER,105.10,UNAUTH ASSMEBLY,4,4,45
1530,Coxsackie,3,2022-04-12,104.12,DEMONSTRATION,106.10,DIRECT ORDER,109.12,MOVEMENT VIO,4,3,90
1530,Coxsackie,3,2022-04-12,104.12,DEMONSTRATION,106.10,DIRECT ORDER,105.10,UNAUTH ASSMEBLY,4,4,45
1450,Coxsackie,3,2022-04-12,104.12,DEMONSTRATION,114.10,SMUGGLING,106.10,DIRECT ORDER,8,7,45
1530,Coxsackie,3,2022-04-12,104.12,DEMONSTRATION,106.10,DIRECT ORDER,109.12,MOVEMENT VIO,4,3,45
1530,Coxsackie,3,2022-04-12,104.12,DEMONSTRATION,106.10,DIRECT ORDER,109.12,MOVEMENT VIO,4,3,45
1530,Coxsackie,3,2022-04-12,104.12,DEMONSTRATION,106.10,DIRECT ORDER,105.10,UNAUTH ASSMEBLY,4,4,45
1530,Coxsackie,3,2022-04-12,104.12,DEMONSTRATION,106.10,DIRECT ORDER,,,4,2,90
1530,Coxsackie,3,2022-04-12,104.12,DEMONSTRATION,106.10,DIRECT ORDER,105.10,UNAUTH ASSMEBLY,4,4,45
1530,Coxsackie,3,2022-04-12,104.12,DEMONSTRATION,106.10,DIRECT ORDER,105.10,UNAUTH ASSMEBLY,4,4,45
1530,Coxsackie,3,2022-04-12,104.12,DEMONSTRATION,106.10,DIRECT ORDER,105.10,UNAUTH ASSMEBLY,4,4,60
1530,Coxsackie,3,2022-04-12,104.12,DEMONSTRATION,106.10,DIRECT ORDER,109.12,MOVEMENT VIO,4,3,45
1110,Elmira,3,2022-04-12,113.10,WEAPON,,,,,1,1,180
1140,Five Points,3,2022-04-12,100.11,ASSAULT ON STAFF,104.11,VIOLENT CONDUCT,,,2,2,30
1130,Five Points,3,2022-04-12,102.10,THREATS,102.10,THREATS,104.11,VIOLENT CONDUCT,15,14,120
1415,Franklin,3,2022-04-12,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,4,4,120
1540,Franklin,3,2022-04-12,100.13,FIGHTING,104.11,VIOLENT CONDUCT,,,2,2,90
1335,Great Meadow,3,2022-04-12,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,104.13,CREATE DISTURB,3,3,120
0750,Great Meadow,3,2022-04-12,100.10,ASSAULT ON INMATE,113.10,WEAPON,104.11,VIOLENT CONDUCT,3,3,150
2055,Great Meadow,3,2022-04-12,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,5,5,2
2055,Great Meadow,3,2022-04-12,100.13,FIGHTING,104.11,VIOLENT CONDUCT,,,3,2,45
2055,Great Meadow,3,2022-04-12,100.10,ASSAULT ON INMATE,104.11,VIOLENT CONDUCT,104.13,CREATE DISTURB,3,3,120
0630,Greene,3,2022-04-12,118.22,UNHYGIENIC ACT,104.11,VIOLENT CONDUCT,115.10,SEARCH/FRISK,6,6,90
0630,Greene,3,2022-04-12,102.10,THREATS,104.11,VIOLENT CONDUCT,104.12,DEMONSTRATION,6,6,180
0630,Greene,3,2022-04-12,102.10,THREATS,104.11,VIOLENT CONDUCT,104.12,DEMONSTRATION,6,6,180
0630,Greene,3,2022-04-12,118.22,UNHYGIENIC ACT,118.22,UNHYGIENIC ACT,102.10,THREATS,18,16,365
1100,Greene,3,2022-04-12,102.10,THREATS,106.10,DIRECT ORDER,107.10,INTERFERENCE,5,5,15
0630,Greene,3,2022-04-12,102.10,THREATS,104.11,VIOLENT CONDUCT,104.12,DEMONSTRATION,6,6,180
0630,Greene,3,2022-04-12,104.11,VIOLENT CONDUCT,115.10,SEARCH/FRISK,106.10,DIRECT ORDER,4,4,60
1100,Greene,3,2022-04-12,102.10,THREATS,106.10,DIRECT ORDER,107.10,INTERFERENCE,5,4,15
2020,Greene,3,2022-04-12,106.10,DIRECT ORDER,107.10,INTERFERENCE,109.12,MOVEMENT VIO,3,3,20
0630,Greene,3,2022-04-12,102.10,THREATS,104.11,VIOLENT CONDUCT,104.12,DEMONSTRATION,6,6,140
0630,Greene,3,2022-04-12,102.10,THREATS,104.11,VIOLENT CONDUCT,104.12,DEMONSTRATION,6,6,180
0630,Greene,3,2022-04-12,102.10,THREATS,104.11,VIOLENT CONDUCT,104.12,DEMONSTRATION,6,6,140
1800,Mid-State,3,2022-04-12,106.10,DIRECT ORDER,107.10,INTERFERENCE,109.12,MOVEMENT VIO,3,3,15
1300,Mid-State,3,2022-04-12,106.10,DIRECT ORDER,107.10,INTERFERENCE,109.12,MOVEMENT VIO,3,3,60
1330,Sullivan,3,2022-04-12,102.10,THREATS,104.11,VIOLENT CONDUCT,,,2,2,60
1830,Ulster,3,2022-04-12,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,111.10,IMPERSONATION,5,4,30
0830,Washington,3,2022-04-12,106.10,DIRECT ORDER,107.11,HARASSMENT,,,7,2,3
0805,Wyoming,3,2022-04-12,100.13,FIGHTING,104.11,VIOLENT CONDUCT,104.13,CREATE DISTURB,3,3,90
0805,Wyoming,3,2022-04-12,100.13,FIGHTING,104.11,VIOLENT CONDUCT,104.13,CREATE DISTURB,3,3,30
1420,Attica,3,2022-04-13,106.10,DIRECT ORDER,107.10,INTERFERENCE,109.12,MOVEMENT VIO,3,3,75
1729,Auburn,3,2022-04-13,113.10,WEAPON,114.10,SMUGGLING,,,2,2,122
2114,Auburn,3,2022-04-13,118.22,UNHYGIENIC ACT,106.10,DIRECT ORDER,,,2,2,180
1635,Auburn,3,2022-04-13,100.13,FIGHTING,104.11,VIOLENT CONDUCT,104.13,CREATE DISTURB,4,3,47
1500,Bare Hill,3,2022-04-13,105.13,GANGS,,,,,1,1,60
0945,Cape Vincent,3,2022-04-13,113.10,WEAPON,113.23,CONTRABAND,113.11,ALTERED ITEM,3,3,270
1320,Cayuga,3,2022-04-13,102.10,THREATS,107.10,INTERFERENCE,,,4,2,14
1520,Clinton,3,2022-04-13,105.13,GANGS,106.10,DIRECT ORDER,180.11,FACIL CORRESPOND,5,4,60
1755,Clinton,3,2022-04-13,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,106.10,DIRECT ORDER,6,4,25
0845,Collins,3,2022-04-13,113.10,WEAPON,,,,,1,1,90
1644,Eastern,3,2022-04-13,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,3,3,120
1644,Eastern,3,2022-04-13,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,3,3,90
0922,Elmira,3,2022-04-13,100.13,FIGHTING,104.13,CREATE DISTURB,,,3,2,90
0854,Fishkill,3,2022-04-13,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,5,4,30
0854,Fishkill,3,2022-04-13,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,6,5,120
1010,Five Points,3,2022-04-13,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,4,4,90
1355,Franklin,3,2022-04-13,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,3,3,75
1355,Franklin,3,2022-04-13,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,3,3,25
1745,Gouverneur,3,2022-04-13,102.10,THREATS,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,3,3,60
1730,Great Meadow,3,2022-04-13,100.11,ASSAULT ON STAFF,104.11,VIOLENT CONDUCT,104.11,VIOLENT CONDUCT,7,6,60
1221,Greene,3,2022-04-13,118.10,ARSON,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,6,6,90
1230,Greene,3,2022-04-13,113.10,WEAPON,114.10,SMUGGLING,113.23,CONTRABAND,4,4,90
0950,Groveland,3,2022-04-13,106.10,DIRECT ORDER,107.10,INTERFERENCE,104.13,CREATE DISTURB,4,3,15
0915,Mid-State,3,2022-04-13,104.11,VIOLENT CONDUCT,115.10,SEARCH/FRISK,106.10,DIRECT ORDER,4,4,60
1110,Mid-State,3,2022-04-13,113.10,WEAPON,113.11,ALTERED ITEM,,,2,2,93
0842,Orleans,3,2022-04-13,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,5,5,180
0842,Orleans,3,2022-04-13,100.13,FIGHTING,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,5,5,15
1205,Sing Sing,3,2022-04-13,104.11,VIOLENT CONDUCT,107.10,INTERFERENCE,104.13,CREATE DISTURB,5,3,44
1105,Sullivan,3,2022-04-13,102.10,THREATS,104.11,VIOLENT CONDUCT,115.10,SEARCH/FRISK,6,6,60
1240,Ulster,3,2022-04-13,102.10,THREATS,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,4,4,30
1630,Upstate,3,2022-04-13,104.11,VIOLENT CONDUCT,106.10,DIRECT ORDER,107.10,INTERFERENCE,4,3,30
